102833|DABLIU A|REUNIAO CARTILHA ELEITORAL|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1000289|20572|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|144.90|2014-07-29|PRODUÇÃO|ADESIVO 2|
104085|DABLIU A|PLACAS PARA EXPOSIÇÃO|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1001246|40741|222/2013 ADITIVO- 06|25/05/2015 A 24/11/2016|420103/2016|1472.00|2016-11-25|PRODUÇÃO|ADESIVO DOIS|
104487|SUPERLIGA 66|QUALIDADE 3O|RADIO FM O NORTE S/A|7791|1001432|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420099/2017|3041.92|2017-07-12|VEICULAÇÃO|RADIO BAND NEWS|
102691|ART&C|IPTU|RADIO FM O NORTE LTDA|6585|10197|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420108/2014|4888.80|2014-06-12|VEICULAÇÃO|RADIO CLUBE|
103528|DABLIU A|NOTA|RADIO E TELEVISÃO O NORTE LTDA|15883|40381|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420131/2015|20170.18|2015-09-16|VEICULAÇÃO|TV CLUBE|
103716|SUPERLIGA 66|MIDIA OUTUBRO|EMP. DE TELEVISÃO JOÃO PESSOA LTDA|5484|1000697|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420157/2015|68088.18|2015-11-19|VEICULAÇÃO|TV TAMBAU|
103902|TAG GROUP|PAINEL FURIAS DA SEREIA|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1001157|1001181|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420176/2015|4910.00|2016-01-19|PRODUÇÃO|ADESIVO 2|
103139|TAG GROUP|EDITAIS MARÇO|JORNAL CORREIO DA PARAIBA LTDA|149236|1001185|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|320.10|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
102399|TAG GROUP|FESTIVAL DE MÚSICA CLÁSSICA|RADIO E TELEVISÃO PARAIBANA LTDA|3857|1000276|222/2013|25/11/2013 a 24/05/2014|420292/2013 e 420310/2013|14444.33|2014-01-17|VEICULAÇÃO|TV ARAPUAN|
102523|DABLIU A|NATAL|GRÁFICA JB LTDA|1001607|20167|222/2013|25/11/2013 a 24/05/2014|420294/2013|6727.50|2014-02-06|PRODUÇÃO|GRAFICA JB|
102836|DABLIU A|FOLDER TURISMO INST|GRAFICA SANTA MARTA LTDA|1001121|20488|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|133067.88|2014-08-11|PRODUÇÃO|GRAFICA SANTA MARTA|
103860|DABLIU A|VEICULAÇÃO NOVEMBRO|MAIS PB PORTAL DE NOTICIAS E COMUNICAÇÃO LTDA|1000390|40714|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420173/2015|19400.00|2015-12-22|VEICULAÇÃO|PORTAL MAIS PB|
102834|DABLIU A|RENATA ARRUDA|RUAN PRODUTORA|20102|20536|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|11563.25|2014-08-11|PRODUÇÃO|RUAN PRODUTORA|
103079|TAG GROUP|EDITAIS JAN|JORNAL CORREIO DA PARAIBA LTDA|149218|1001170|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|436.50|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
103514|TAG GROUP|PMJP|RAD SANHAUA DE BAYEUX LTDA|685|1002280|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|19438.80|2015-09-16|VEICULAÇÃO|RADIO SANHAUA|
102616|ART C|CAVARNAL 2014|WSCOM NORDESTE MIDIA LTDA|1000062|9042|222/2013 ADITIVO- 01|25/11/2013 a 24/05/2014|420025/2014 e 420174/2014|97000.00|2014-05-12|VEICULAÇÃO|REVISTA NORDESTE|
103445|TAG GROUP|SAÚDE/INFRAESTRUTURA|TELEVISÃO TAMBAU LTDA|5143|1002161|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420114/2015|4850.00|2015-07-22|VEICULAÇÃO|TV TAMBAÚ|
103236|TAG GROUP|FESTIVAL DE MUSICA CLASSICA 2|SOCIEDADE PARAIBANA DE COMUNICAÇÃO LTDA|4509|1001618|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420034/2015|11505.67|2015-02-06|VEICULAÇÃO|TV ARAPUAN|
103039|TAG GROUP|EDITAIS JULHO|EDITORA JORNAL DA PARAIBA LTDA|5241|1001277|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|582.00|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
103642|ART&C|ACOMPANHAMENTO|COMVIDEO PRODUÇÕES BROADCAST LTDA|1000032|1000084|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420132/2015|66441.25|2015-10-13|PRODUÇÃO|COMVIDEO|
104568|ART&C|VEICULAÇÃO JULHO|TELEVISAO CABO BRANCO  LTDA|1732|1000353|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420107/2017|9700.00|2017-09-15|VEICULAÇÃO|G1 PARAIBA|
104405|SUPERLIGA 66|PAIXAO DE CRISTO NOS BAIRROS|GRÁFICA JB LTDA|1025065|1001381|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420082/2017|1311.00|2017-06-13|PRODUÇÃO|GRÁFICA JB|
104563|TAG ZAG|IMPRESSÃO DE CARTAZES|EXIBA PUBLICIDADE E PRODUÇÕES GRÁFICAS|1002422|1003559|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|2394.88|2017-08-14|PRODUÇÃO|EXIBA|
102527|DABLIU A|NATAL|SISTEMA JC-NET DE COMUNICAÇÃO LTDA|1000000|20182|222/2013|25/11/2013 a 24/05/2014|420294/2013|2304.00|2014-02-06|PRODUÇÃO|SISTEMA JC-NET|
102542|TAG GROUP|FESTIVAL DE MÚSICA CLÁSSICA|GRAFICA JB LTDA|1001492|1000302|222/2013|25/11/2013 a 24/05/2014|420292/2013 e 420310/2013|14812.00|2014-02-06|PRODUÇÃO|GRAFICA JB|
103497|TAG GROUP|PMJP|RADIO AREIA DOURADA LTDA|1002275|849|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|9860.05|2015-08-18|VEICULAÇÃO|RADIO CABO BRANCO FM|
102549|SUPER LIGA 66|FESTIVAL ARUANDA|SUPERLIGA 66 COMUNICAÇÃO LTDA|100044|100044|222/2013|25/11/2013 a 24/05/2014|420291/2013|17784.00|2014-04-25|CRIAÇÃO|SUPER LIGA 66|
103546|DABLIU A|ANIVERSARIO|ALEX ROBERIO DA COSTA FILHO ME|1001678|40494|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420133/2015|61051.80|2015-09-25|VEICULAÇÃO|TV MASTER|
103519|TAG GROUP|PMJP/DIVERSOS|PARAIBA DOTE COM INTERNET E COMUNICAÇÃO LTDA|1000031|1002319|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|14550.00|2015-09-16|VEICULAÇÃO|PARAIBA DOT|
103226|SUPERLIGA 66|NATAL POPULAR 2014|RADIO FM O NORTE LTDA|6983|1000379|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420036/2015|4850.00|2015-03-24|VEICULAÇÃO|RADIO CLUBE FM|
103199|DABLIU A|MAYANA NEYVA 01/02/03|FUNDACAO VINICIOS DA GAMA|2846|21128|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420035/2015|2882.70|2015-02-05|VEICULAÇÃO|RADIO MIRARMAR|
102699|ART&C|IPTU|TV CLUBE - RADIO E TELEVISAO O NORTE LTDA|14847|10173|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420108/2014|20232.26|2014-06-12|VEICULAÇÃO|TV CLUBE|
104498|ART&C|INSTITUCIONAL|SOCIEDADE PARAIBANA DE COMUNICAÇÃO LTDA|6031|1000309|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420098/2017|34423.66|2017-07-12|VEICULAÇÃO|TV ARAPUAN|
103837|TAG GROUP|FUL BANNER LIMPEZA|TAG GROUP COMUNICAÇÃO LTDA|1002574|1002574|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420176/2015|2279.04|2015-12-18|CRIAÇÃO|TAG ZAG|
103568|DABLIU A|PMJP|EDITORA JORNAL DA PARAIBA LTDA|8632|40482|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420133/2015|84632.50|2015-09-25|VEICULAÇÃO|JORNAL PARAIBA|
102484|SUPER LIGA 66|AVULSOS|GRÁFICA JB LTDA|1001687|100062|222/2013|25/11/2013 a 24/05/2014|420291/2013|1110.00|2014-04-25|PRODUÇÃO|GRAFICA JB|
103055|TAG GROUP|EDITAIS AGOSTO|EDITORA JORNAL DA PARAIBA LTDA|5245|1001260|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|611.10|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
104579|ART&C|VEICULAÇÃO JULHO|TELEVISAO TAMBAU LTDA|6969|1000357|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420107/2017|32656.99|2017-09-15|VEICULAÇÃO|TV TAMBAU|
104543|TAG ZAG|BANCO CIDADAO JUNHO|RADIO JORNAL DE JOÃO PESSOA LTDA|14417|1003614|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|14535.45|2017-08-14|VEICULAÇÃO|RADIO MIX|
103038|TAG GROUP|EDITAIS JULHO|EDITORA JORNAL DA PARAIBA LTDA|5242|1001276|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|261.90|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
102765|ART&C|FIMD DE ANO|TV CABO BRANCO LTDA|28320|10181|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420108/2014|91457.42|2014-07-29|VEICULAÇÃO|TV CABO BRANCO|
104672|SUPERLIGA 66|MAIS HABITAÇÃO|RADIO E TELEVISÃO O NORTE|17710|1001536|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420108/2017|34551.40|2017-10-11|VEICULAÇÃO|TV MANAIRA|
104731|TAG ZAG|DIVERSAS CRIAÇÕES DOCUMENTO EM ANEXO|SINDICATO DOS DELEGADOS DE POLICIA FEDERAL|103772|1003772|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|108743.20|2017-10-11|CRIAÇÃO|TAG|
103792|DABLIU A|MIDIA NOVEMBRO|SOCIEDADE PARAIBANA DE COMUNICAÇÃO LTDA - EPP|5146|40708|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420175/2015|91742.41|2015-12-18|VEICULAÇÃO|TV ARAPUAN|
104594|ART&C|HABITAÇÃO|PARLAMENTO PB COMUNICAO LTDA|1000296|1000378|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420107/2017|3880.00|2017-09-15|VEICULAÇÃO|PARLAMENTO PB|
104692|TAG ZAG|VEICULAÇÃO PARCELA|RADIO AREIA DOURADA LTDA|2602|1003721|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|2910.00|2017-10-11|VEICULAÇÃO|RADIO CABO BRANCO|
104509|SUPERLIGA 66|FESTIVAL JUNHO|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1002296|1001456|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420108/2017|652.05|2017-08-14|PRODUÇÃO|ADESIVO 2|
103845|TAG GROUP|PRODUÇÃO VT LIMPEZA|PULO DO GATO FILMES LTDA-ME|1000292|1002566|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420176/2015|81075.00|2015-12-18|PRODUÇÃO|PULO DO GATO|
103751|DABLIU A|LOCAÇÃO DE 02  BLIMPS INAUGURAÇÃO DO CAMPO WILSÃO|ALFREDO PEREIRA DA SILVA|1000701|40164|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420133/2015|7590.00|2015-12-18|PRODUÇÃO|JP BALÕES|
103484|TAG GROUP|PORTAIS SAUDE|TAG GROUP COMUNICAÇÃO LTDA|1002243|1002243|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|4842.96|2015-08-14|CRIAÇÃO|TAG ZAG|
102983|DABLIU A|EDITAIS AGOSTO|EDITORA JORNAL DA PARAIBA LTDA|4696|20878|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|1353.15|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
103159|SUPERLIGA 66|SAO JOAO 2014|ALFREDO PEREIRA DA SILVA|1000438|1000329|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|900.00|2014-12-17|PRODUÇÃO|JP BALÕES|
103209|DABLIU A|2 ANOS DE MANDATO|EMPRESA DE TELEVISÃO J. PESSOA|15828|40070|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420035/2015|210939.00|2015-03-25|VEICULAÇÃO|TV CORREIO|
103168|TAG GROUP|OBRAS SETEMBRO|REVISTA PORTAL VALENTINA - BRUNO FALCAO CAVALCANTE|10000020|10001525|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|1940.00|2014-12-17|VEICULAÇÃO|REVISTA PORTAL VALENTINA|
104450|TAG ZAG|VEICULAÇÃO MAIO|REDE LITORANIA DE RADIO LTDA|3954|1003551|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420100/2017|2979.84|2017-07-12|VEICULAÇÃO|RADIO CBN|
103579|DABLIU A|IPTU|TELEVISÃO TAMBAU LTDA|5002|40266|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420133/2015|12422.79|2015-09-25|VEICULAÇÃO|TV TAMBAU|
102570|TAG GROUP|ROTEIROS/EDIÇÃO|TAG GROUP COMUNICAÇÃO LTDA|1000323|1000323|222/2013|25/11/2013 a 24/05/2014|420292/2013 e 420310/2013|103808.00|2014-04-23|CRIAÇÃO|SUPER LIGA 66|
103896|SUPERLIGA 66|07PAIXAO DE CRISTO DIVERSOS BAIRROS|ALFREDO PEREIRA DA SILVA|1001990|1000723|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420174/2015|3247.12|2015-12-30|PRODUÇÃO|JP BALÕES|
104605|SUPERLIGA 66|VT|RADIO E TELEVISÃO O NORTE|17632|1001500|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420108/2017|19109.00|2017-09-15|VEICULAÇÃO|TV MANAIRA|
102319|SUPER LIGA 66|FESTIVAL ARUANDA|EMP. DE TELEVISÃO JOÃO PESSOA LTDA|29213|100067|222/2013|25/11/2013 a 24/05/2014|420291/2013|56632.00|2014-02-28|VEICULAÇÃO|TV CORREIO|
103436|TAG GROUP|PMJP|COMVIDEO PRODUÇÕES BROADCAST LTDA|1000027|1001961|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420035/2015|66441.25|2015-07-06|PRODUÇÃO|COMVIDEO|
103030|TAG GROUP|EDITAIS JUNHO|JORNAL CORREIO DA PARAIBA LTDA|153500|1001302|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|1484.10|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
103067|TAG GROUP|EDITAIS MARÇO|EDITORA JORNAL DA PARAIBA LTDA|3141|1001220|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|465.60|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
102405|SUPER LIGA 66|NATAL POPULAR|RADIO FM O NORTE LTDA|6471|100071|222/2013|25/11/2013 a 24/05/2014|420291/2013|2000.00|2014-01-17|VEICULAÇÃO|RADIO  CLUBE|
103518|TAG GROUP|PMJP|TV CABO BRANCO LTDA|1103|1002320|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|14550.00|2015-09-16|VEICULAÇÃO|G1 PARAIBA|
103961|DABLIU A|INSTITUCIONAL|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1000968|40568|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420150/2015|4073.30|2016-04-27|PRODUÇÃO|ADESIVO 2|
102639|SUPERLIGA66|NOVOS RADARES|SUPERLIGA 66 COMUNICAÇÃO LTDA|1000244|1000244|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|5845.60|2014-07-29|CRIAÇÃO|SUPERLIGA|
103711|SUPERLIGA 66|MIDIA OUTUBRO|TV CABO BRANCO LTDA|32143|1000694|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420157/2015|299605.84|2015-11-19|VEICULAÇÃO|TV CABO BRANCO|
102818|DABLIU A|FOLDER TURISMO NA COPA|GRAFICA JB TLDA|1004625|20544|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|62100.00|2014-07-29|PRODUÇÃO|GRÁFICA JB|
103650|TAG GROUP|430 ANOS|MC STUDIO LTDA EPP|1002458|3172|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420149/2015|15755.00|2015-10-29|PRODUÇÃO|MC STUDIO|
102483|SUPER LIGA 66|AVULSOS|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|100089|100065|222/2013|25/11/2013 a 24/05/2014|420291/2013|1050.00|2014-04-25|PRODUÇÃO|ADESIVO 2|
103173|ART&C|OBRAS SETEMBRO|PB NEW - JOÃO NAILSON DE OLIVEIRA E COSTA|1000068|1000016|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420108/2014|4850.00|2014-12-17|VEICULAÇÃO|PB NEWS COMUNICAÇÃO|
103084|TAG GROUP|EDITAIS JAN|JORNAL CORREIO DA PARAIBA LTDA|147332|1001175|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|698.40|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
103252|TAG GROUP|FESTIVAL DE MUSICA CLASSICA 2|GRAFICA JB LTDA|1007643|1001632|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420034/2015|10327.00|2015-02-06|PRODUÇÃO|GRAFICA JB|
103787|DABLIU A|MIDIA NOVEMBRO|RADIO FM CORREIO DE JOÃO PESSOA LTDA-EPP|16881|40695|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420175/2015|25899.00|2015-12-18|VEICULAÇÃO|RADIO 98 FM|
103920|SUPERLIGA 66|ZIKA VIRUS|SOCIEDADE PARAIBANA DE COMUNICAÇÃO LTDA - EPP|5196|1000806|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420191/2015|110457.00|2016-02-26|VEICULAÇÃO|TV ARAPUAN|
103371|DABLIU A|PLACA DE OBRA|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|1000547|21061|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420035/2015|5500.00|2015-05-27|PRODUÇÃO|ADESIVO 2|
102442|DABLIU A|NATAL|CLAUDIA MARIA DE CARVALHO|1000025|20144|222/2013|25/11/2013 a 24/05/2014|420294/2013|4000.00|2014-01-17|VEICULAÇÃO|PARL.PB|
103157|DABLIU A|OBRAS|GONÇASVES PORTAL E MIDIA - VIA SUL|1000032|20856|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|2425.00|2014-11-13|VEICULAÇÃO|PORTAL E MIDIA - VIA SUL|
103601|DABLIU A|ANIVERSARIO|PORTAL PB AGORA SERVIÇOS DE INTERNET E COMUNICAÇÃO -LTDA|1000301|40529|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420133/2015|19400.00|2015-10-08|EXIBIÇÃO|PORTAL PB AGORA|
104220|SUPERLIGA 66|CRIAÇÃO APRESENTAÇÃO POWER POINT|SUPERLIGA 66 COMUNICAÇÃO LTDA|1001281|1001281|222/2013 ADITIVO- 07|25/11/2016 A 24/05/2017|420028/2017|4391.20|2017-03-10|CRIAÇÃO|SUPERLIGA 66|
102987|SUPERLIGA 66|EDITAIS SETEMBRO|EDITORA JORNAL DA PARAIBA LTDA|4915|1000297|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|407.40|2014-11-13|VEICULAÇÃO|JORNAL DA PARAIBA|
102448|DABLIU A|NATAL|SIDHARTA NEVES DOS SANTOS PEREIRA -ME|100005|20148|222/2013|25/11/2013 a 24/05/2014|420294/2013|5000.00|2014-02-06|VEICULAÇÃO|VITRINE POLITICA|
103536|DABLIU A|LAGOA|TELEVISÃO CABO BRANCO LTDA|980|40386|222/2013 ADITIVO- 03|25/05/2015 A 24/11/2015|420035/2015|4850.00|2015-09-16|VEICULAÇÃO|TV CABO BRANCO|
102991|TAG GROUP|EDITAIS ABRIL|EDITORA JORNAL DA PARAIBA LTDA|5214|1001245|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|843.90|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
103877|DABLIU A|FESTIVAL DE MUSICA CLASSICA|RADIO SOL MAIOR LTDA|500|40771|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420175/2015|533.50|2015-12-28|VEICULAÇÃO|RADIO NOVA TAMBAU|
103031|TAG GROUP|EDITAIS JUNHO|JORNAL CORREIO DA PARAIBA LTDA|153501|1001298|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|501.98|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
102716|SUPERLIGA 66|ANIVERSARIO DE MANGABEIRA|SUPERLIGA 66 COMUNICAÇÃO LTDA|1000241|1000241|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|2210.40|2014-07-29|CRIAÇÃO|SUPERLIGA|
102846|TAG GROUP|TURISMO|B2 FILMES|73|1000964|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|71012.50|2014-08-11|PRODUÇÃO|B2 FILMES|
104056|SUPERLIGA 66|NATAL E ANO NOVO|RICARDO TADEU FEITOSA BEZERRA|1001479|1001168|222/2013 ADITIVO- 06|25/05/2015 A 24/11/2016|420101/2016|4850.00|2016-11-25|VEICULAÇÃO|CORREIO FORENSE|
103759|DABLIU A|PRODUÇÃO DE FAIXA|PERSONNALITE - RUTHE SILVA DE FREITAS -ME|214|40312|222/2013 ADITIVO- 03|25/11/2014 a24/05/2015|420035/2015|299.00|2015-12-18|PRODUÇÃO|PERSONALITE|
104438|ART&C|VEICULAÇÃO ABRIL|FABRICA DE EVENTOS E PROMOÇOES LTDA|1000370|1000284|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420078/2017|4850.00|2017-06-13|VEICULAÇÃO|BLOG GERARDO RABELO|
104559|TAG ZAG|SAUDE|MC STUDIO LTDA|3997|1003631|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|4140.00|2017-08-14|PRODUÇÃO|MUZAK|
102751|ART&C|OBRAS MAIO|RADIO SANHAUA DE BAYEUX LTDA|1000108|10247|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420108/2014|11349.00|2014-06-18|VEICULAÇÃO|RADIO SANHAUA|
102638|SUPERLIGA66|NOVOS RADARES|PRATICA ETIQUETAS LTDA - ME|1000982|1000226|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|14700.00|2014-08-11|PRODUÇÃO|PRÁTICA|
102646|SUPERLIGA66|ORÇAMENTO PARTICIPATIVO|AUDIOLA|606|1000259|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|2500.00|2014-07-29|PRODUÇÃO|AUDIOLA|
102516|ART C|INSTITUCI, NARRATIVO|GINGA|376|9224|222/2013|25/11/2013 a 24/05/2014|420293/2013|189000.00|2014-03-31|PRODUÇÃO|GINGA|
103612|TAG GROUP|PMJP|RODEMIQUE GALDINO GOMES|1000016|1002292|222/2013 ADITIVO- 04|25/05/2015 A 24/11/2015|420123/2015|970.00|2015-10-08|EXIBIÇÃO|JORNAL DA PRAIA|
102665|SUPERLIGA66|NOVOS RADARES|CNB - CENTRAL DE NOTICIAS BRASILEIRAS LTDA - ME|478|1000206|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|5587.20|2014-07-29|VEICULAÇÃO|RCTV|
103158|SUPERLIGA 66|CREI MANGABEIRA|RUTHE SILVA DE FREITAS -ME|153|1000306|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420109/2014|520.00|2014-11-13|PRODUÇÃO|PERSONNALITE|
102339|DABLIU A|NATAL|JORNAL CORREIO DA PARAIBA LTDA|147101|20178|222/2013|25/11/2013 a 24/05/2014|420294/2013|12000.00|2014-02-28|VEICULAÇÃO|PORTAL COR|
104703|TAG ZAG|JOAO PESSOA 432 ANOS|EMPRESA DE TELEVISÃO JOÃO PESSOA LTDA|35995|1003727|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420114/2017|38307.24|2017-10-11|VEICULAÇÃO|TV CORREIO|
103080|TAG GROUP|EDITAIS JAN|JORNAL CORREIO DA PARAIBA LTDA|149217|1001171|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|305.55|2014-12-03|VEICULAÇÃO|JORNAL CORREIO|
102870|TAG GROUP|BALANÇO|TAG GROUP COMUNICAÇÃO LTDA|1000953|1000953|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|43153.60|2014-08-11|CRIAÇÃO|TAG ZAG|
104246|TAG GROUP|VEICULAÇÃO JANEIRO|REDE LITORANIA DE RADIO LTDA|3453|1003322|222/2013 ADITIVO- 07|25/11/2016 A 24/05/2017|420027/2017|9684.48|2017-03-10|VEICULAÇÃO|RADIO CBN|
104419|SUPERLIGA 66|VEICULAÇÃO ABRIL|M R COMUNICAÇÃO E CONTABILIDADE LTDA|1000204|1001390|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420082/2017|4850.00|2017-06-13|VEICULAÇÃO|REVISTA TRIBUNA|
103933|SUPERLIGA 66|NATAL E ANO NOVO|MARIANO E CARDOSO LTDA|608|1000841|222/2013 ADITIVO- 05|25/05/2015 A 24/11/2016|420191/2015|9700.00|2016-04-05|VEICULAÇÃO|POLEMICA|
104460|TAG ZAG|BANCO CIDADAO|EMPRESA DE TELEVISÃO JOÃO PESSOA LTDA|35595|1003546|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420100/2017|36994.83|2017-07-12|VEICULAÇÃO|TV CORREIO|
102848|TAG GROUP|MOBILIDADE/TURISMO/EVENTO/SAUDE|EXPRESSE|100050|1000939|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420107/2014|14260.00|2014-08-11|PRODUÇÃO|EXPRESSE|
102376|SUPER LIGA 66|NATAL POPULAR|SISTEMA TAMBAU DE COMUNICAÇÃO LTDA|6791|100055|222/2013|25/11/2013 a 24/05/2014|420291/2013|1800.00|2014-01-17|VEICULAÇÃO|RAD ARAPUAN|
102982|DABLIU A|EDITAIS AGOSTO|EDITORA JORNAL DA PARAIBA LTDA|4725|20879|222/2013 ADITIVO- 02|25/05/2014 a24/11/2014|420106/2014|276.45|2014-12-03|VEICULAÇÃO|JORNAL DA PARAIBA|
102495|SUPER LIGA 66|CONF DEFESA CIVIL|ADESIVO DOIS COMUNICAÇÃO VISUAL LTDA|100177|1000143|222/2013|25/11/2013 a 24/05/2014|420291/2013|4564.00|2014-04-25|PRODUÇÃO|ADESIVO 2|
104452|TAG ZAG|VEICULAÇÃO MAIO|RADIO FM CORREIO DE JOAO PESSOA LTDA|18268|1003547|222/2013 ADITIVO- 08|25/05/2017 A 24/11/2017|420100/2017|5150.70|2017-07-12|VEICULAÇÃO|RADIO 98 CORREIO FM|
